trip id,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,count
234_22,234,42.3951715,-71.09850592,22,42.352175,-71.055547,3
234_234,234,42.3951715,-71.09850592,234,42.3951715,-71.09850592,3
234_236,234,42.3951715,-71.09850592,236,42.39223284,-71.07746601,1
234_239,234,42.3951715,-71.09850592,239,42.39407224,-71.11133695,1
234_282,234,42.3951715,-71.09850592,282,42.316966,-71.104374,1
234_318,234,42.3951715,-71.09850592,318,42.3636929,-71.0875672,1
234_328,234,42.3951715,-71.09850592,328,42.39638681,-71.12011306,20
234_345,234,42.3951715,-71.09850592,345,42.35182807,-71.06781138,1
234_35,234,42.3951715,-71.09850592,35,42.35533502,-71.05822917,2
234_369,234,42.3951715,-71.09850592,369,42.36254854,-71.05737358,2
234_374,234,42.3951715,-71.09850592,374,42.35668335,-71.06166646,2
234_379,234,42.3951715,-71.09850592,379,42.34254914,-71.07421449,1
234_381,234,42.3951715,-71.09850592,381,42.37438409,-71.10015746,1
234_42,234,42.3951715,-71.09850592,42,42.35205477,-71.07048687,4
234_60,234,42.3951715,-71.09850592,60,42.360185,-71.07086598,3
234_67,234,42.3951715,-71.09850592,67,42.3581,-71.093198,1
234_68,234,42.3951715,-71.09850592,68,42.36507,-71.1031,2
234_71,234,42.3951715,-71.09850592,71,42.383405,-71.107593,5
234_73,234,42.3951715,-71.09850592,73,42.373231,-71.120886,2
234_74,234,42.3951715,-71.09850592,74,42.373268,-71.118579,1
234_75,234,42.3951715,-71.09850592,75,42.36346469,-71.10057324,1
234_78,234,42.3951715,-71.09850592,78,42.3796581,-71.0939428,4
234_80,234,42.3951715,-71.09850592,80,42.36213123,-71.09115601,2
234_85,234,42.3951715,-71.09850592,85,42.378338,-71.048927,1
234_90,234,42.3951715,-71.09850592,90,42.370677,-71.076529,8
234_91,234,42.3951715,-71.09850592,91,42.366277,-71.09169,3
234_95,234,42.3951715,-71.09850592,95,42.372969,-71.094445,1
234_97,234,42.3951715,-71.09850592,97,42.36919032,-71.11714125,4
235_110,235,42.38762811,-71.08318716,110,42.376369,-71.114025,1
235_115,235,42.38762811,-71.08318716,115,42.387995,-71.119084,1
235_117,235,42.38762811,-71.08318716,117,42.36616223,-71.08688294,1
235_13,235,42.38762811,-71.08318716,13,42.33671641,-71.06880777,1
235_142,235,42.38762811,-71.08318716,142,42.396105,-71.139459,8
235_143,235,42.38762811,-71.08318716,143,42.369885,-71.069957,1
235_151,235,42.38762811,-71.08318716,151,42.358155,-71.052163,1
235_156,235,42.38762811,-71.08318716,156,42.39088802,-71.1096257,1
235_171,235,42.38762811,-71.08318716,171,42.37408991,-71.06905997,1
235_177,235,42.38762811,-71.08318716,177,42.36264779,-71.10006094,1
235_178,235,42.38762811,-71.08318716,178,42.3595732,-71.10129476,1
235_188,235,42.38762811,-71.08318716,188,42.39108438,-71.09039426,3
235_190,235,42.38762811,-71.08318716,190,42.365673,-71.064263,1
235_192,235,42.38762811,-71.08318716,192,42.354659,-71.053181,1
235_194,235,42.38762811,-71.08318716,194,42.38614141,-71.0782814,3
235_214,235,42.38762811,-71.08318716,214,42.37533523,-71.03131585,1
235_22,235,42.38762811,-71.08318716,22,42.352175,-71.055547,1
235_235,235,42.38762811,-71.08318716,235,42.38762811,-71.08318716,3
235_236,235,42.38762811,-71.08318716,236,42.39223284,-71.07746601,1
235_239,235,42.38762811,-71.08318716,239,42.39407224,-71.11133695,1
235_328,235,42.38762811,-71.08318716,328,42.39638681,-71.12011306,1
235_329,235,42.38762811,-71.08318716,329,42.38169983,-71.08377589,2
235_330,235,42.38762811,-71.08318716,330,42.38100143,-71.10402523,1
235_335,235,42.38762811,-71.08318716,335,42.36599433,-71.09522222,1
235_369,235,42.38762811,-71.08318716,369,42.36254854,-71.05737358,1
235_43,235,42.38762811,-71.08318716,43,42.357143,-71.050699,1
235_68,235,42.38762811,-71.08318716,68,42.36507,-71.1031,2
235_70,235,42.38762811,-71.08318716,70,42.3722168,-71.12188071,1
235_74,235,42.38762811,-71.08318716,74,42.373268,-71.118579,1
235_76,235,42.38762811,-71.08318716,76,42.366426,-71.105495,1
235_78,235,42.38762811,-71.08318716,78,42.3796581,-71.0939428,2
235_79,235,42.38762811,-71.08318716,79,42.37842,-71.105668,1
235_80,235,42.38762811,-71.08318716,80,42.36213123,-71.09115601,9
235_85,235,42.38762811,-71.08318716,85,42.378338,-71.048927,8
235_90,235,42.38762811,-71.08318716,90,42.370677,-71.076529,1
235_91,235,42.38762811,-71.08318716,91,42.366277,-71.09169,5
235_94,235,42.38762811,-71.08318716,94,42.375603,-71.064608,1
235_98,235,42.38762811,-71.08318716,98,42.371848,-71.060292,1
236_1,236,42.39223284,-71.07746601,1,42.387151,-71.075978,1
236_100,236,42.39223284,-71.07746601,100,42.396969,-71.123024,1
236_105,236,42.39223284,-71.07746601,105,42.3572185,-71.11387163,1
236_137,236,42.39223284,-71.07746601,137,42.398365,-71.107818,1
236_142,236,42.39223284,-71.07746601,142,42.396105,-71.139459,1
236_145,236,42.39223284,-71.07746601,145,42.392766,-71.129042,1
236_156,236,42.39223284,-71.07746601,156,42.39088802,-71.1096257,1
236_16,236,42.39223284,-71.07746601,16,42.34807412,-71.07657015,1
236_169,236,42.39223284,-71.07746601,169,42.378965,-71.068607,1
236_177,236,42.39223284,-71.07746601,177,42.36264779,-71.10006094,1
236_183,236,42.39223284,-71.07746601,183,42.39558846,-71.14260614,1
236_188,236,42.39223284,-71.07746601,188,42.39108438,-71.09039426,1
236_194,236,42.39223284,-71.07746601,194,42.38614141,-71.0782814,4
236_20,236,42.39223284,-71.07746601,20,42.35991176,-71.05142981,1
236_23,236,42.39223284,-71.07746601,23,42.35892,-71.057629,2
236_234,236,42.39223284,-71.07746601,234,42.3951715,-71.09850592,1
236_236,236,42.39223284,-71.07746601,236,42.39223284,-71.07746601,4
236_327,236,42.39223284,-71.07746601,327,42.37487847,-71.06383499,1
236_328,236,42.39223284,-71.07746601,328,42.39638681,-71.12011306,1
236_330,236,42.39223284,-71.07746601,330,42.38100143,-71.10402523,1
236_374,236,42.39223284,-71.07746601,374,42.35668335,-71.06166646,1
236_377,236,42.39223284,-71.07746601,377,42.37927325,-71.10341903,1
236_378,236,42.39223284,-71.07746601,378,42.38032335,-71.10878613,3
236_381,236,42.39223284,-71.07746601,381,42.37438409,-71.10015746,2
236_6,236,42.39223284,-71.07746601,6,42.36121165,-71.0653062,1
236_61,236,42.39223284,-71.07746601,61,42.348762,-71.082383,1
236_71,236,42.39223284,-71.07746601,71,42.383405,-71.107593,2
236_76,236,42.39223284,-71.07746601,76,42.366426,-71.105495,3
236_77,236,42.39223284,-71.07746601,77,42.386844,-71.09812,4
236_78,236,42.39223284,-71.07746601,78,42.3796581,-71.0939428,3
236_85,236,42.39223284,-71.07746601,85,42.378338,-71.048927,4
236_94,236,42.39223284,-71.07746601,94,42.375603,-71.064608,1
239_100,239,42.39407224,-71.11133695,100,42.396969,-71.123024,20
239_105,239,42.39407224,-71.11133695,105,42.3572185,-71.11387163,2
239_107,239,42.39407224,-71.11133695,107,42.3625,-71.08822,1
239_108,239,42.39407224,-71.11133695,108,42.377945,-71.116865,2
239_110,239,42.39407224,-71.11133695,110,42.376369,-71.114025,2
239_115,239,42.39407224,-71.11133695,115,42.387995,-71.119084,13
239_118,239,42.39407224,-71.11133695,118,42.397828,-71.130516,1
239_137,239,42.39407224,-71.11133695,137,42.398365,-71.107818,5
239_141,239,42.39407224,-71.11133695,141,42.36356016,-71.08216792,1
239_142,239,42.39407224,-71.11133695,142,42.396105,-71.139459,8
239_143,239,42.39407224,-71.11133695,143,42.369885,-71.069957,1
239_145,239,42.39407224,-71.11133695,145,42.392766,-71.129042,1
239_156,239,42.39407224,-71.11133695,156,42.39088802,-71.1096257,1
239_176,239,42.39407224,-71.11133695,176,42.38674802,-71.11901879,2
239_177,239,42.39407224,-71.11133695,177,42.36264779,-71.10006094,1
239_182,239,42.39407224,-71.11133695,182,42.36769018,-71.07116282,1
239_183,239,42.39407224,-71.11133695,183,42.39558846,-71.14260614,1
239_221,239,42.39407224,-71.11133695,221,42.37250865,-71.11305356,1
239_23,239,42.39407224,-71.11133695,23,42.35892,-71.057629,1
239_233,239,42.39407224,-71.11133695,233,42.34619708,-71.10728681,1
239_235,239,42.39407224,-71.11133695,235,42.38762811,-71.08318716,1
239_236,239,42.39407224,-71.11133695,236,42.39223284,-71.07746601,1
239_239,239,42.39407224,-71.11133695,239,42.39407224,-71.11133695,5
239_318,239,42.39407224,-71.11133695,318,42.3636929,-71.0875672,1
239_328,239,42.39407224,-71.11133695,328,42.39638681,-71.12011306,107
239_335,239,42.39407224,-71.11133695,335,42.36599433,-71.09522222,2
239_345,239,42.39407224,-71.11133695,345,42.35182807,-71.06781138,2
239_361,239,42.39407224,-71.11133695,361,42.34924377,-71.0972821,2
239_37,239,42.39407224,-71.11133695,37,42.35732922,-71.1467354,2
239_377,239,42.39407224,-71.11133695,377,42.37927325,-71.10341903,2
239_378,239,42.39407224,-71.11133695,378,42.38032335,-71.10878613,1
239_380,239,42.39407224,-71.11133695,380,42.36135838,-71.09670274,1
239_71,239,42.39407224,-71.11133695,71,42.383405,-71.107593,1
239_74,239,42.39407224,-71.11133695,74,42.373268,-71.118579,6
239_76,239,42.39407224,-71.11133695,76,42.366426,-71.105495,1
239_77,239,42.39407224,-71.11133695,77,42.386844,-71.09812,3
239_79,239,42.39407224,-71.11133695,79,42.37842,-71.105668,1
239_80,239,42.39407224,-71.11133695,80,42.36213123,-71.09115601,1
239_91,239,42.39407224,-71.11133695,91,42.366277,-71.09169,1
239_96,239,42.39407224,-71.11133695,96,42.373379,-71.111075,2
24_1,24,42.35148193,-71.04436085,1,42.387151,-71.075978,1
24_10,24,42.35148193,-71.04436085,10,42.350406,-71.108279,1
24_100,24,42.35148193,-71.04436085,100,42.396969,-71.123024,1
24_105,24,42.35148193,-71.04436085,105,42.3572185,-71.11387163,1
24_109,24,42.35148193,-71.04436085,109,42.36590788,-71.06446669,4
24_113,24,42.35148193,-71.04436085,113,42.33047365,-71.05701685,3
24_119,24,42.35148193,-71.04436085,119,42.335741,-71.03877,10
24_120,24,42.35148193,-71.04436085,120,42.356052,-71.069849,5
24_121,24,42.35148193,-71.04436085,121,42.335693,-71.045859,6
24_125,24,42.35148193,-71.04436085,125,42.32176526,-71.10984161,1
24_129,24,42.35148193,-71.04436085,129,42.377022,-71.056605,1
24_133,24,42.35148193,-71.04436085,133,42.310579,-71.107341,1
24_135,24,42.35148193,-71.04436085,135,42.344827,-71.028664,8
24_136,24,42.35148193,-71.04436085,136,42.344796,-71.031614,6
24_139,24,42.35148193,-71.04436085,139,42.36178044,-71.10809952,2
24_146,24,42.35148193,-71.04436085,146,42.336448,-71.023739,1
24_150,24,42.35148193,-71.04436085,150,42.344137,-71.052608,4
24_151,24,42.35148193,-71.04436085,151,42.358155,-71.052163,12
24_152,24,42.35148193,-71.04436085,152,42.345901,-71.063187,1
24_157,24,42.35148193,-71.04436085,157,42.35317809,-71.04817357,5
24_16,24,42.35148193,-71.04436085,16,42.34807412,-71.07657015,1
24_161,24,42.35148193,-71.04436085,161,42.3391085,-71.0514432,10
24_163,24,42.35148193,-71.04436085,163,42.344792,-71.044024,1
24_171,24,42.35148193,-71.04436085,171,42.37408991,-71.06905997,1
24_180,24,42.35148193,-71.04436085,180,42.37478629,-71.13320231,1
24_186,24,42.35148193,-71.04436085,186,42.3481,-71.03764,9
24_190,24,42.35148193,-71.04436085,190,42.365673,-71.064263,17
24_192,24,42.35148193,-71.04436085,192,42.354659,-71.053181,9
24_20,24,42.35148193,-71.04436085,20,42.35991176,-71.05142981,14
24_206,24,42.35148193,-71.04436085,206,42.35980252,-71.05960783,3
24_21,24,42.35148193,-71.04436085,21,42.34652004,-71.08065777,7
24_218,24,42.35148193,-71.04436085,218,42.351586,-71.04569256,7
24_22,24,42.35148193,-71.04436085,22,42.352175,-71.055547,28
24_222,24,42.35148193,-71.04436085,222,42.343749,-71.062256,8
24_225,24,42.35148193,-71.04436085,225,42.37119728,-71.09759867,2
24_23,24,42.35148193,-71.04436085,23,42.35892,-71.057629,12
24_24,24,42.35148193,-71.04436085,24,42.35148193,-71.04436085,6
24_25,24,42.35148193,-71.04436085,25,42.341332,-71.076847,3
24_26,24,42.35148193,-71.04436085,26,42.341522,-71.068922,2
24_280,24,42.35148193,-71.04436085,280,42.380857,-71.070629,1
24_282,24,42.35148193,-71.04436085,282,42.316966,-71.104374,4
24_296,24,42.35148193,-71.04436085,296,42.3334,-71.02495,3
24_30,24,42.35148193,-71.04436085,30,42.33462893,-71.10407918,2
24_31,24,42.35148193,-71.04436085,31,42.34881026,-71.04167744,1
24_328,24,42.35148193,-71.04436085,328,42.39638681,-71.12011306,2
24_335,24,42.35148193,-71.04436085,335,42.36599433,-71.09522222,1
24_338,24,42.35148193,-71.04436085,338,42.34835863,-71.13997217,1
24_345,24,42.35148193,-71.04436085,345,42.35182807,-71.06781138,2
24_35,24,42.35148193,-71.04436085,35,42.35533502,-71.05822917,8
24_356,24,42.35148193,-71.04436085,356,42.37412455,-71.054812,3
24_357,24,42.35148193,-71.04436085,357,42.3121203,-71.1142981,1
24_36,24,42.35148193,-71.04436085,36,42.34992828,-71.07739207,2
24_362,24,42.35148193,-71.04436085,362,42.33023071,-71.05060093,4
24_363,24,42.35148193,-71.04436085,363,42.34521562,-71.06384031,1
24_364,24,42.35148193,-71.04436085,364,42.3388956,-71.08149976,5
24_365,24,42.35148193,-71.04436085,365,42.3494261,-71.0620996,1
24_366,24,42.35148193,-71.04436085,366,42.34278116,-71.05747275,1
24_369,24,42.35148193,-71.04436085,369,42.36254854,-71.05737358,16
24_374,24,42.35148193,-71.04436085,374,42.35668335,-71.06166646,1
24_379,24,42.35148193,-71.04436085,379,42.34254914,-71.07421449,1
24_381,24,42.35148193,-71.04436085,381,42.37438409,-71.10015746,3
24_39,24,42.35148193,-71.04436085,39,42.3385146,-71.07404083,6
24_4,24,42.35148193,-71.04436085,4,42.345392,-71.069616,3
24_40,24,42.35148193,-71.04436085,40,42.363871,-71.050877,9
24_42,24,42.35148193,-71.04436085,42,42.35205477,-71.07048687,3
24_43,24,42.35148193,-71.04436085,43,42.357143,-71.050699,8
24_48,24,42.35148193,-71.04436085,48,42.356755,-71.055407,7
24_49,24,42.35148193,-71.04436085,49,42.351146,-71.066289,6
24_51,24,42.35148193,-71.04436085,51,42.33509899,-71.07903779,1
24_55,24,42.35148193,-71.04436085,55,42.347265,-71.088088,3
24_57,24,42.35148193,-71.04436085,57,42.34054262,-71.08138848,5
24_58,24,42.35148193,-71.04436085,58,42.35553628,-71.0728687,2
24_59,24,42.35148193,-71.04436085,59,42.351356,-71.059367,12
24_6,24,42.35148193,-71.04436085,6,42.36121165,-71.0653062,3
24_60,24,42.35148193,-71.04436085,60,42.360185,-71.07086598,1
24_61,24,42.35148193,-71.04436085,61,42.348762,-71.082383,3
24_64,24,42.35148193,-71.04436085,64,42.3510045,-71.04930013,4
24_65,24,42.35148193,-71.04436085,65,42.34776345,-71.04535997,3
24_7,24,42.35148193,-71.04436085,7,42.35339051,-71.0445714,2
24_72,24,42.35148193,-71.04436085,72,42.36224179,-71.08311072,1
24_74,24,42.35148193,-71.04436085,74,42.373268,-71.118579,2
24_75,24,42.35148193,-71.04436085,75,42.36346469,-71.10057324,1
24_81,24,42.35148193,-71.04436085,81,42.352409,-71.062679,6
24_90,24,42.35148193,-71.04436085,90,42.370677,-71.076529,1
24_91,24,42.35148193,-71.04436085,91,42.366277,-71.09169,1
24_93,24,42.35148193,-71.04436085,93,42.32033974,-71.05118036,1
24_94,24,42.35148193,-71.04436085,94,42.375603,-71.064608,1
25_107,25,42.341332,-71.076847,107,42.3625,-71.08822,4
25_11,25,42.341332,-71.076847,11,42.338629,-71.1065,4
25_119,25,42.341332,-71.076847,119,42.335741,-71.03877,4
25_12,25,42.341332,-71.076847,12,42.33624445,-71.08798563,8
25_120,25,42.341332,-71.076847,120,42.356052,-71.069849,4
25_121,25,42.341332,-71.076847,121,42.335693,-71.045859,2
25_122,25,42.341332,-71.076847,122,42.345733,-71.100694,3
25_125,25,42.341332,-71.076847,125,42.32176526,-71.10984161,1
25_13,25,42.341332,-71.076847,13,42.33671641,-71.06880777,3
25_131,25,42.341332,-71.076847,131,42.32293117,-71.10014141,1
25_136,25,42.341332,-71.076847,136,42.344796,-71.031614,1
25_138,25,42.341332,-71.076847,138,42.326599,-71.066498,1
25_139,25,42.341332,-71.076847,139,42.36178044,-71.10809952,2
25_14,25,42.341332,-71.076847,14,42.33741748,-71.10286117,6
25_141,25,42.341332,-71.076847,141,42.36356016,-71.08216792,1
25_149,25,42.341332,-71.076847,149,42.363796,-71.129164,1
25_152,25,42.341332,-71.076847,152,42.345901,-71.063187,2
25_157,25,42.341332,-71.076847,157,42.35317809,-71.04817357,3
25_16,25,42.341332,-71.076847,16,42.34807412,-71.07657015,35
25_160,25,42.341332,-71.076847,160,42.33758601,-71.09627098,1
25_161,25,42.341332,-71.076847,161,42.3391085,-71.0514432,1
25_179,25,42.341332,-71.076847,179,42.35560121,-71.10394478,1
25_186,25,42.341332,-71.076847,186,42.3481,-71.03764,1
25_189,25,42.341332,-71.076847,189,42.36242784,-71.08495474,2
25_192,25,42.341332,-71.076847,192,42.354659,-71.053181,3
25_197,25,42.341332,-71.076847,197,42.32143814,-71.09126061,1
25_20,25,42.341332,-71.076847,20,42.35991176,-71.05142981,1
25_21,25,42.341332,-71.076847,21,42.34652004,-71.08065777,17
25_218,25,42.341332,-71.076847,218,42.351586,-71.04569256,4
25_22,25,42.341332,-71.076847,22,42.352175,-71.055547,2
25_222,25,42.341332,-71.076847,222,42.343749,-71.062256,2
25_228,25,42.341332,-71.076847,228,42.36161932,-71.08043551,7
25_23,25,42.341332,-71.076847,23,42.35892,-71.057629,10
25_24,25,42.341332,-71.076847,24,42.35148193,-71.04436085,8
25_25,25,42.341332,-71.076847,25,42.341332,-71.076847,2
25_26,25,42.341332,-71.076847,26,42.341522,-71.068922,4
25_27,25,42.341332,-71.076847,27,42.331184,-71.095171,3
25_296,25,42.341332,-71.076847,296,42.3334,-71.02495,1
25_3,25,42.341332,-71.076847,3,42.34011512,-71.10061884,3
25_318,25,42.341332,-71.076847,318,42.3636929,-71.0875672,1
25_33,25,42.341332,-71.076847,33,42.348706,-71.097009,1
25_335,25,42.341332,-71.076847,335,42.36599433,-71.09522222,1
25_341,25,42.341332,-71.076847,341,42.28630716,-71.12820532,1
25_342,25,42.341332,-71.076847,342,42.34465063,-71.09732501,6
25_345,25,42.341332,-71.076847,345,42.35182807,-71.06781138,6
25_35,25,42.341332,-71.076847,35,42.35533502,-71.05822917,3
25_352,25,42.341332,-71.076847,352,42.34827839,-71.08044855,4
25_36,25,42.341332,-71.076847,36,42.34992828,-71.07739207,4
25_363,25,42.341332,-71.076847,363,42.34521562,-71.06384031,2
25_364,25,42.341332,-71.076847,364,42.3388956,-71.08149976,4
25_365,25,42.341332,-71.076847,365,42.3494261,-71.0620996,1
25_366,25,42.341332,-71.076847,366,42.34278116,-71.05747275,2
25_370,25,42.341332,-71.076847,370,42.35096144,-71.07782811,1
25_374,25,42.341332,-71.076847,374,42.35668335,-71.06166646,4
25_380,25,42.341332,-71.076847,380,42.36135838,-71.09670274,1
25_39,25,42.341332,-71.076847,39,42.3385146,-71.07404083,8
25_4,25,42.341332,-71.076847,4,42.345392,-71.069616,2
25_42,25,42.341332,-71.076847,42,42.35205477,-71.07048687,1
25_46,25,42.341332,-71.076847,46,42.34366582,-71.08582377,10
25_48,25,42.341332,-71.076847,48,42.356755,-71.055407,1
25_49,25,42.341332,-71.076847,49,42.351146,-71.066289,1
25_5,25,42.341332,-71.076847,5,42.341814,-71.090179,2
25_50,25,42.341332,-71.076847,50,42.35114198,-71.07329249,2
25_52,25,42.341332,-71.076847,52,42.348717,-71.085954,3
25_54,25,42.341332,-71.076847,54,42.354979,-71.063348,2
25_55,25,42.341332,-71.076847,55,42.347265,-71.088088,4
25_56,25,42.341332,-71.076847,56,42.32854046,-71.08416483,1
25_57,25,42.341332,-71.076847,57,42.34054262,-71.08138848,1
25_58,25,42.341332,-71.076847,58,42.35553628,-71.0728687,2
25_59,25,42.341332,-71.076847,59,42.351356,-71.059367,1
25_6,25,42.341332,-71.076847,6,42.36121165,-71.0653062,3
25_61,25,42.341332,-71.076847,61,42.348762,-71.082383,4
25_64,25,42.341332,-71.076847,64,42.3510045,-71.04930013,3
25_67,25,42.341332,-71.076847,67,42.3581,-71.093198,1
25_68,25,42.341332,-71.076847,68,42.36507,-71.1031,1
25_70,25,42.341332,-71.076847,70,42.3722168,-71.12188071,1
25_71,25,42.341332,-71.076847,71,42.383405,-71.107593,1
25_8,25,42.341332,-71.076847,8,42.353334,-71.137313,2
25_80,25,42.341332,-71.076847,80,42.36213123,-71.09115601,3
25_81,25,42.341332,-71.076847,81,42.352409,-71.062679,7
25_84,25,42.341332,-71.076847,84,42.366981,-71.076472,1
25_96,25,42.341332,-71.076847,96,42.373379,-71.111075,1
255_337,255,42.2944167,-71.0783056,337,42.287072,-71.127754,1
258_258,258,42.28297568,-71.05466698,258,42.28297568,-71.05466698,3
258_260,258,42.28297568,-71.05466698,260,42.2996667,-71.0605833,2
258_63,258,42.28297568,-71.05466698,63,42.34404051,-71.05737627,1
259_126,259,42.29916498,-71.07345872,126,42.315692,-71.098634,1
259_162,259,42.29916498,-71.07345872,162,42.309796,-71.092225,1
259_204,259,42.29916498,-71.07345872,204,42.324081,-71.083235,1
259_259,259,42.29916498,-71.07345872,259,42.29916498,-71.07345872,2
259_260,259,42.29916498,-71.07345872,260,42.2996667,-71.0605833,1
259_51,259,42.29916498,-71.07345872,51,42.33509899,-71.07903779,1
26_106,26,42.341522,-71.068922,106,42.325333,-71.075354,2
26_11,26,42.341522,-71.068922,11,42.338629,-71.1065,1
26_12,26,42.341522,-71.068922,12,42.33624445,-71.08798563,4
26_120,26,42.341522,-71.068922,120,42.356052,-71.069849,1
26_121,26,42.341522,-71.068922,121,42.335693,-71.045859,2
26_125,26,42.341522,-71.068922,125,42.32176526,-71.10984161,1
26_128,26,42.341522,-71.068922,128,42.320561,-71.06198,1
26_13,26,42.341522,-71.068922,13,42.33671641,-71.06880777,1
26_136,26,42.341522,-71.068922,136,42.344796,-71.031614,1
26_14,26,42.341522,-71.068922,14,42.33741748,-71.10286117,1
26_146,26,42.341522,-71.068922,146,42.336448,-71.023739,1
26_150,26,42.341522,-71.068922,150,42.344137,-71.052608,1
26_151,26,42.341522,-71.068922,151,42.358155,-71.052163,1
26_152,26,42.341522,-71.068922,152,42.345901,-71.063187,6
26_157,26,42.341522,-71.068922,157,42.35317809,-71.04817357,8
26_16,26,42.341522,-71.068922,16,42.34807412,-71.07657015,12
26_160,26,42.341522,-71.068922,160,42.33758601,-71.09627098,3
26_161,26,42.341522,-71.068922,161,42.3391085,-71.0514432,3
26_177,26,42.341522,-71.068922,177,42.36264779,-71.10006094,2
26_179,26,42.341522,-71.068922,179,42.35560121,-71.10394478,2
26_182,26,42.341522,-71.068922,182,42.36769018,-71.07116282,1
26_190,26,42.341522,-71.068922,190,42.365673,-71.064263,1
26_192,26,42.341522,-71.068922,192,42.354659,-71.053181,2
26_193,26,42.341522,-71.068922,193,42.33376473,-71.12046447,1
26_195,26,42.341522,-71.068922,195,42.37150494,-71.07249312,1
26_200,26,42.341522,-71.068922,200,42.332817,-71.081198,2
26_203,26,42.341522,-71.068922,203,42.309572,-71.0729,1
26_204,26,42.341522,-71.068922,204,42.324081,-71.083235,3
26_206,26,42.341522,-71.068922,206,42.35980252,-71.05960783,1
26_208,26,42.341522,-71.068922,208,42.35057,-71.166491,1
26_21,26,42.341522,-71.068922,21,42.34652004,-71.08065777,8
26_218,26,42.341522,-71.068922,218,42.351586,-71.04569256,3
26_22,26,42.341522,-71.068922,22,42.352175,-71.055547,27
26_222,26,42.341522,-71.068922,222,42.343749,-71.062256,2
26_225,26,42.341522,-71.068922,225,42.37119728,-71.09759867,1
26_226,26,42.341522,-71.068922,226,42.35154735,-71.12126246,1
26_227,26,42.341522,-71.068922,227,42.349496,-71.10057592,3
26_23,26,42.341522,-71.068922,23,42.35892,-71.057629,6
26_24,26,42.341522,-71.068922,24,42.35148193,-71.04436085,2
26_25,26,42.341522,-71.068922,25,42.341332,-71.076847,7
26_26,26,42.341522,-71.068922,26,42.341522,-71.068922,8
26_280,26,42.341522,-71.068922,280,42.380857,-71.070629,1
26_335,26,42.341522,-71.068922,335,42.36599433,-71.09522222,2
26_35,26,42.341522,-71.068922,35,42.35533502,-71.05822917,6
26_352,26,42.341522,-71.068922,352,42.34827839,-71.08044855,1
26_36,26,42.341522,-71.068922,36,42.34992828,-71.07739207,21
26_363,26,42.341522,-71.068922,363,42.34521562,-71.06384031,9
26_364,26,42.341522,-71.068922,364,42.3388956,-71.08149976,2
26_365,26,42.341522,-71.068922,365,42.3494261,-71.0620996,4
26_366,26,42.341522,-71.068922,366,42.34278116,-71.05747275,2
26_369,26,42.341522,-71.068922,369,42.36254854,-71.05737358,3
26_370,26,42.341522,-71.068922,370,42.35096144,-71.07782811,4
26_372,26,42.341522,-71.068922,372,42.34958942,-71.07946779,4
26_374,26,42.341522,-71.068922,374,42.35668335,-71.06166646,7
26_379,26,42.341522,-71.068922,379,42.34254914,-71.07421449,1
26_384,26,42.341522,-71.068922,384,42.35155308,-71.07569031,1
26_39,26,42.341522,-71.068922,39,42.3385146,-71.07404083,19
26_4,26,42.341522,-71.068922,4,42.345392,-71.069616,4
26_40,26,42.341522,-71.068922,40,42.363871,-71.050877,2
26_41,26,42.341522,-71.068922,41,42.352261,-71.123831,1
26_42,26,42.341522,-71.068922,42,42.35205477,-71.07048687,1
26_43,26,42.341522,-71.068922,43,42.357143,-71.050699,4
26_46,26,42.341522,-71.068922,46,42.34366582,-71.08582377,4
26_48,26,42.341522,-71.068922,48,42.356755,-71.055407,3
26_49,26,42.341522,-71.068922,49,42.351146,-71.066289,4
26_50,26,42.341522,-71.068922,50,42.35114198,-71.07329249,3
26_51,26,42.341522,-71.068922,51,42.33509899,-71.07903779,4
26_52,26,42.341522,-71.068922,52,42.348717,-71.085954,1
26_53,26,42.341522,-71.068922,53,42.35082681,-71.08981088,2
26_54,26,42.341522,-71.068922,54,42.354979,-71.063348,4
26_55,26,42.341522,-71.068922,55,42.347265,-71.088088,6
26_56,26,42.341522,-71.068922,56,42.32854046,-71.08416483,1
26_57,26,42.341522,-71.068922,57,42.34054262,-71.08138848,4
26_59,26,42.341522,-71.068922,59,42.351356,-71.059367,7
26_6,26,42.341522,-71.068922,6,42.36121165,-71.0653062,1
26_61,26,42.341522,-71.068922,61,42.348762,-71.082383,3
26_64,26,42.341522,-71.068922,64,42.3510045,-71.04930013,2
26_65,26,42.341522,-71.068922,65,42.34776345,-71.04535997,1
26_67,26,42.341522,-71.068922,67,42.3581,-71.093198,1
26_69,26,42.341522,-71.068922,69,42.341598,-71.123338,1
26_74,26,42.341522,-71.068922,74,42.373268,-71.118579,2
26_76,26,42.341522,-71.068922,76,42.366426,-71.105495,2
26_80,26,42.341522,-71.068922,80,42.36213123,-71.09115601,2
26_81,26,42.341522,-71.068922,81,42.352409,-71.062679,10
26_84,26,42.341522,-71.068922,84,42.366981,-71.076472,3
26_99,26,42.341522,-71.068922,99,42.385582,-71.113341,1
260_125,260,42.2996667,-71.0605833,125,42.32176526,-71.10984161,1
260_13,260,42.2996667,-71.0605833,13,42.33671641,-71.06880777,1
260_130,260,42.2996667,-71.0605833,130,42.31727474,-71.06537004,2
260_139,260,42.2996667,-71.0605833,139,42.36178044,-71.10809952,1
